,id,movie_id,name
221,14.0,12107,Fantasy
222,35.0,12107,Comedy
223,10749.0,12107,Romance
224,878.0,12107,Science Fiction
225,80.0,11398,Crime
226,28.0,11398,Action
227,12.0,11398,Adventure
228,16.0,15653,Animation
229,10751.0,15653,Family
230,35.0,15653,Comedy
231,28.0,10180,Action
232,35.0,10180,Comedy
233,80.0,10180,Crime
234,27.0,2046,Horror
235,18.0,2046,Drama
236,53.0,2046,Thriller
237,9648.0,2046,Mystery
238,18.0,21355,Drama
239,10749.0,21355,Romance
240,37.0,21355,Western
241,18.0,2067,Drama
242,878.0,2067,Science Fiction
243,12.0,2067,Adventure
244,16.0,7450,Animation
245,28.0,7450,Action
246,878.0,7450,Science Fiction
247,10751.0,7450,Family
248,12.0,7450,Adventure
249,18.0,711,Drama
250,28.0,11983,Action
251,12.0,11983,Adventure
252,18.0,11983,Drama
253,10749.0,11983,Romance
254,53.0,11983,Thriller
255,18.0,6521,Drama
256,53.0,6521,Thriller
257,28.0,17711,Action
258,12.0,17711,Adventure
259,16.0,17711,Animation
260,35.0,17711,Comedy
261,10751.0,17711,Family
262,27.0,8843,Horror
263,878.0,8843,Science Fiction
264,53.0,8843,Thriller
265,35.0,27723,Comedy
266,53.0,8870,Thriller
267,28.0,8870,Action
268,878.0,8870,Science Fiction
269,53.0,10577,Thriller
270,27.0,10577,Horror
271,80.0,2360,Crime
272,35.0,2360,Comedy
273,80.0,10559,Crime
274,18.0,10559,Drama
275,878.0,10559,Science Fiction
276,53.0,10559,Thriller
277,28.0,11849,Action
278,12.0,11849,Adventure
279,14.0,11849,Fantasy
280,878.0,11849,Science Fiction
281,18.0,30944,Drama
282,878.0,30944,Science Fiction
283,28.0,5491,Action
284,878.0,5491,Science Fiction
285,10752.0,5491,War
286,14.0,4958,Fantasy
287,18.0,4958,Drama
288,18.0,10688,Drama
289,16.0,16234,Animation
290,10751.0,16234,Family
291,35.0,13785,Comedy
292,35.0,24476,Comedy
293,28.0,2085,Action
294,80.0,2085,Crime
295,53.0,2085,Thriller
296,36.0,7093,History
297,18.0,7093,Drama
298,10749.0,7093,Romance
299,18.0,10641,Drama
300,10749.0,10641,Romance
301,80.0,11826,Crime
302,18.0,11826,Drama
303,53.0,11826,Thriller
304,35.0,20637,Comedy
305,80.0,20637,Crime
306,18.0,20637,Drama
307,35.0,11004,Comedy
308,18.0,11004,Drama
309,10752.0,2440,War
310,18.0,2440,Drama
311,53.0,2440,Thriller
312,35.0,10481,Comedy
313,10751.0,10481,Family
314,80.0,12597,Crime
315,27.0,12597,Horror
316,53.0,12597,Thriller
317,9648.0,12597,Mystery
318,80.0,60670,Crime
319,9648.0,60670,Mystery
320,53.0,60670,Thriller
321,16.0,16990,Animation
322,18.0,16990,Drama
323,12.0,16990,Adventure
324,53.0,1900,Thriller
325,18.0,1900,Drama
326,80.0,1900,Crime
327,28.0,29015,Action
328,35.0,29015,Comedy
329,35.0,4967,Comedy
330,16.0,16187,Animation
331,10751.0,16187,Family
332,28.0,15999,Action
333,12.0,15999,Adventure
334,16.0,15999,Animation
335,14.0,15999,Fantasy
336,27.0,15999,Horror
337,9648.0,15999,Mystery
338,878.0,15999,Science Fiction
339,35.0,31776,Comedy
340,80.0,31776,Crime
341,18.0,31776,Drama
342,18.0,11978,Drama
343,28.0,2332,Action
344,35.0,2332,Comedy
345,80.0,2332,Crime
346,28.0,29076,Action
347,35.0,29076,Comedy
348,10749.0,29076,Romance
349,53.0,29076,Thriller
350,28.0,479,Action
351,12.0,479,Adventure
352,80.0,479,Crime
353,53.0,479,Thriller
354,28.0,9456,Action
355,878.0,9456,Science Fiction
356,53.0,9456,Thriller
357,18.0,19348,Drama
358,35.0,10468,Comedy
359,18.0,10468,Drama
360,27.0,1698,Horror
361,53.0,1698,Thriller
362,14.0,4244,Fantasy
363,35.0,4244,Comedy
364,10751.0,4244,Family
365,28.0,14736,Action
366,35.0,14736,Comedy
367,18.0,14736,Drama
368,10749.0,14736,Romance
369,35.0,25128,Comedy
370,18.0,25128,Drama
371,10749.0,25128,Romance
372,35.0,10564,Comedy
373,18.0,10564,Drama
374,10749.0,10564,Romance
375,27.0,40466,Horror
376,28.0,40466,Action
377,53.0,40466,Thriller
378,18.0,10862,Drama
379,10749.0,10862,Romance
380,53.0,2787,Thriller
381,878.0,2787,Science Fiction
382,28.0,2787,Action
383,18.0,10560,Drama
384,10402.0,10560,Music
385,18.0,10876,Drama
386,27.0,10384,Horror
387,878.0,10384,Science Fiction
388,53.0,10384,Thriller
389,12.0,10991,Adventure
390,14.0,10991,Fantasy
391,16.0,10991,Animation
392,28.0,10991,Action
393,10751.0,10991,Family
394,12.0,16340,Adventure
395,16.0,16340,Animation
396,35.0,16340,Comedy
397,10751.0,16340,Family
398,18.0,11518,Drama
399,10749.0,11518,Romance
400,27.0,10383,Horror
401,53.0,10383,Thriller
402,9648.0,12619,Mystery
403,27.0,12619,Horror
404,53.0,12619,Thriller
405,35.0,10480,Comedy
406,80.0,10480,Crime
407,53.0,10480,Thriller
408,35.0,1609,Comedy
409,18.0,5458,Drama
410,10749.0,5458,Romance
411,53.0,5458,Thriller
412,35.0,36968,Comedy
413,10751.0,36968,Family
414,14.0,36968,Fantasy
415,36.0,5257,History
416,35.0,5257,Comedy
417,18.0,5257,Drama
418,27.0,27336,Horror
419,53.0,27336,Thriller
420,14.0,9011,Fantasy
421,27.0,9011,Horror
422,53.0,9011,Thriller
423,18.0,25520,Drama
424,10749.0,25520,Romance
425,18.0,10642,Drama
426,35.0,10642,Comedy
427,10749.0,10642,Romance
428,10751.0,10642,Family
429,10749.0,52654,Romance
430,18.0,52654,Drama
431,35.0,1588,Comedy
432,18.0,1163,Drama
433,10770.0,1163,TV Movie
434,18.0,9871,Drama
435,27.0,9871,Horror
436,9648.0,29512,Mystery
437,27.0,29512,Horror
438,18.0,18041,Drama
439,9648.0,18041,Mystery
440,53.0,18041,Thriller
441,16.0,36897,Animation
442,10751.0,36897,Family
443,9648.0,10685,Mystery
444,53.0,10685,Thriller
445,18.0,10687,Drama
446,10752.0,10687,War
447,80.0,18394,Crime
448,53.0,18394,Thriller
449,9648.0,11531,Mystery
450,53.0,11531,Thriller
451,27.0,11531,Horror
452,80.0,641,Crime
453,18.0,641,Drama
454,14.0,20455,Fantasy
455,16.0,20455,Animation
456,878.0,20455,Science Fiction
457,10751.0,20455,Family
458,80.0,327,Crime
459,18.0,327,Drama
460,53.0,327,Thriller
461,10749.0,2621,Romance
462,35.0,2621,Comedy
463,18.0,2621,Drama
464,35.0,10763,Comedy
465,18.0,10763,Drama
466,10749.0,10763,Romance
467,12.0,110147,Adventure
468,35.0,110147,Comedy
469,10751.0,110147,Family
470,14.0,110147,Fantasy
471,9648.0,110147,Mystery
472,10749.0,110147,Romance
473,35.0,15723,Comedy
474,18.0,15723,Drama
475,35.0,14629,Comedy
476,18.0,14629,Drama
477,10749.0,14629,Romance
478,35.0,17908,Comedy
479,18.0,17908,Drama
480,10751.0,17908,Family
481,35.0,43079,Comedy
482,10749.0,43079,Romance
483,10769.0,43079,Foreign
484,28.0,14805,Action
485,53.0,14805,Thriller
486,80.0,14805,Crime
487,28.0,1619,Action
488,80.0,1619,Crime
489,18.0,1619,Drama
490,53.0,1619,Thriller
491,18.0,10305,Drama
492,80.0,10305,Crime
493,9648.0,10305,Mystery
494,28.0,19419,Action
495,35.0,19419,Comedy
496,18.0,318,Drama
497,53.0,318,Thriller
498,27.0,11303,Horror
499,53.0,11303,Thriller
500,35.0,10035,Comedy
501,18.0,10035,Drama
502,10749.0,10035,Romance
503,35.0,4226,Comedy
504,35.0,34729,Comedy
505,18.0,34729,Drama
506,10751.0,34729,Family
507,28.0,10429,Action
508,53.0,10429,Thriller
509,35.0,21991,Comedy
510,18.0,21991,Drama
511,80.0,18079,Crime
512,18.0,18079,Drama
513,53.0,18079,Thriller
514,12.0,24102,Adventure
515,14.0,24102,Fantasy
516,16.0,24102,Animation
517,878.0,24102,Science Fiction
518,10751.0,24102,Family
519,18.0,8653,Drama
520,53.0,8653,Thriller
521,35.0,10978,Comedy
522,18.0,10978,Drama
523,53.0,30780,Thriller
524,27.0,30780,Horror
525,18.0,10989,Drama
526,35.0,10989,Comedy
527,10749.0,10989,Romance
528,18.0,5001,Drama
529,80.0,13526,Crime
530,18.0,13526,Drama
531,9648.0,13526,Mystery
532,16.0,32536,Animation
533,35.0,32536,Comedy
534,14.0,12650,Fantasy
535,18.0,12650,Drama
536,10749.0,12650,Romance
537,10402.0,10597,Music
538,35.0,10597,Comedy
539,18.0,742,Drama
540,35.0,742,Comedy
541,10749.0,742,Romance
542,16.0,20410,Animation
543,10751.0,20410,Family
544,53.0,14195,Thriller
545,35.0,14195,Comedy
546,80.0,14195,Crime
547,35.0,10385,Comedy
548,18.0,10385,Drama
549,18.0,44015,Drama
550,10749.0,44015,Romance
551,14.0,919,Fantasy
552,16.0,919,Animation
553,27.0,919,Horror
554,35.0,919,Comedy
555,53.0,919,Thriller
556,878.0,919,Science Fiction
557,28.0,5842,Action
558,27.0,5842,Horror
559,18.0,10613,Drama
560,10752.0,30970,War
561,18.0,30970,Drama
562,10749.0,30970,Romance
563,12.0,3716,Adventure
564,35.0,3716,Comedy
565,10749.0,3716,Romance
566,16.0,48246,Animation
567,10751.0,48246,Family
568,14.0,48246,Fantasy
569,18.0,37722,Drama
570,10749.0,37722,Romance
571,35.0,22230,Comedy
572,10749.0,22230,Romance
573,878.0,22230,Science Fiction
574,99.0,27745,Documentary
575,10402.0,27745,Music
576,10749.0,13539,Romance
577,35.0,10472,Comedy
578,18.0,10472,Drama
579,10751.0,10472,Family
580,10749.0,10472,Romance
581,18.0,34070,Drama
582,35.0,34070,Comedy
583,28.0,20697,Action
584,35.0,20697,Comedy
585,18.0,20697,Drama
586,35.0,13966,Comedy
587,10749.0,13966,Romance
588,28.0,16225,Action
589,12.0,16225,Adventure
590,16.0,16225,Animation
591,14.0,16225,Fantasy
592,878.0,16225,Science Fiction
593,18.0,27859,Drama
594,28.0,18002,Action
595,35.0,18002,Comedy
596,53.0,18002,Thriller
597,80.0,18002,Crime
598,18.0,10391,Drama
599,27.0,10391,Horror
600,53.0,10391,Thriller
601,80.0,10391,Crime
602,35.0,15489,Comedy
603,10751.0,15489,Family
604,18.0,49291,Drama
605,28.0,49291,Action
606,53.0,49291,Thriller
607,80.0,49291,Crime
608,18.0,4369,Drama
609,10749.0,4369,Romance
610,18.0,38047,Drama
611,18.0,17806,Drama
612,35.0,17806,Comedy
613,10749.0,17806,Romance
614,28.0,10783,Action
615,12.0,10783,Adventure
616,35.0,10783,Comedy
617,80.0,10783,Crime
618,10749.0,10783,Romance
619,53.0,10783,Thriller
620,27.0,18011,Horror
621,35.0,9478,Comedy
622,10749.0,9478,Romance
623,35.0,25166,Comedy
624,80.0,25166,Crime
625,9648.0,25166,Mystery
626,16.0,5833,Animation
627,10751.0,5833,Family
628,35.0,41275,Comedy
629,27.0,41275,Horror
630,878.0,41275,Science Fiction
631,35.0,41282,Comedy
632,18.0,41282,Drama
633,10749.0,41282,Romance
634,18.0,552,Drama
635,35.0,552,Comedy
636,10749.0,552,Romance
637,35.0,16888,Comedy
638,28.0,10394,Action
639,18.0,10394,Drama
640,53.0,10394,Thriller
641,18.0,49511,Drama
642,35.0,47943,Comedy
643,27.0,40039,Horror
644,878.0,40039,Science Fiction
645,53.0,40039,Thriller
646,18.0,25180,Drama
647,10751.0,25180,Family
648,18.0,16222,Drama
649,35.0,16222,Comedy
650,10749.0,16222,Romance
651,35.0,20883,Comedy
652,35.0,7290,Comedy
653,878.0,7290,Science Fiction
654,35.0,10416,Comedy
655,18.0,10416,Drama
656,10749.0,10416,Romance
657,878.0,10416,Science Fiction
658,35.0,44412,Comedy
659,10749.0,27099,Romance
660,18.0,27099,Drama
661,18.0,23990,Drama
662,35.0,1831,Comedy
663,35.0,18168,Comedy
664,10749.0,18168,Romance
665,35.0,18074,Comedy
666,18.0,18074,Drama
667,10402.0,18074,Music
668,28.0,15993,Action
669,16.0,15993,Animation
670,878.0,15993,Science Fiction
671,27.0,27320,Horror
672,18.0,20993,Drama
673,53.0,20993,Thriller
674,16.0,55892,Animation
675,28.0,55892,Action
676,53.0,55892,Thriller
677,35.0,16275,Comedy
678,28.0,244839,Action
679,878.0,244839,Science Fiction
680,18.0,41185,Drama
681,53.0,41185,Thriller
682,9648.0,41185,Mystery
683,10749.0,41185,Romance
684,27.0,10558,Horror
685,53.0,10558,Thriller
686,10769.0,10558,Foreign
687,35.0,28346,Comedy
688,27.0,28346,Horror
689,28.0,39468,Action
690,878.0,39468,Science Fiction
691,10749.0,21311,Romance
692,18.0,21311,Drama
693,12.0,21311,Adventure
694,18.0,336970,Drama
695,10770.0,336970,TV Movie
696,10770.0,68954,TV Movie
697,18.0,68954,Drama
698,36.0,68954,History
699,10749.0,171120,Romance
700,80.0,9791,Crime
701,18.0,9791,Drama
702,18.0,44853,Drama
703,10749.0,44853,Romance
704,37.0,44853,Western
705,35.0,22597,Comedy
706,18.0,22597,Drama
707,10749.0,22597,Romance
708,18.0,18292,Drama
709,18.0,14626,Drama
710,16.0,197725,Animation
711,18.0,197725,Drama
712,10751.0,197725,Family
713,35.0,24664,Comedy
714,18.0,24664,Drama
715,18.0,25838,Drama
716,10752.0,25838,War
717,27.0,26245,Horror
718,18.0,18098,Drama
719,10751.0,18098,Family
720,14.0,18098,Fantasy
721,99.0,32567,Documentary
722,36.0,32567,History
723,10749.0,9301,Romance
724,18.0,9301,Drama
725,35.0,16171,Comedy
726,18.0,16171,Drama
727,14.0,16171,Fantasy
728,9648.0,16171,Mystery
729,99.0,19349,Documentary
730,10402.0,19349,Music
731,18.0,5245,Drama
732,35.0,5245,Comedy
733,18.0,10499,Drama
734,10769.0,10499,Foreign
735,35.0,75531,Comedy
736,18.0,75531,Drama
737,28.0,124134,Action
738,10751.0,124134,Family
739,10770.0,124134,TV Movie
740,18.0,21056,Drama
741,10749.0,21056,Romance
742,28.0,25212,Action
743,18.0,25212,Drama
744,9648.0,25212,Mystery
745,53.0,25212,Thriller
746,35.0,40681,Comedy
747,18.0,40681,Drama
748,28.0,19150,Action
749,35.0,19150,Comedy
750,35.0,20438,Comedy
751,10749.0,20438,Romance
752,27.0,47191,Horror
753,18.0,46119,Drama
754,35.0,21370,Comedy
755,18.0,21370,Drama
756,10402.0,21370,Music
757,10749.0,97351,Romance
758,35.0,97351,Comedy
759,18.0,97351,Drama
760,35.0,15940,Comedy
761,80.0,15940,Crime
762,18.0,15940,Drama
763,53.0,15940,Thriller
764,10770.0,18884,TV Movie
765,18.0,18884,Drama
766,35.0,15869,Comedy
767,18.0,15869,Drama
768,10751.0,15869,Family
769,16.0,16110,Animation
770,18.0,16110,Drama
771,10751.0,16110,Family
772,878.0,16110,Science Fiction
773,18.0,33504,Drama
774,10769.0,33504,Foreign
775,18.0,34027,Drama
776,10749.0,34027,Romance
777,35.0,21614,Comedy
778,10749.0,46226,Romance
779,18.0,46226,Drama
780,35.0,46226,Comedy
781,80.0,27092,Crime
782,80.0,33347,Crime
783,53.0,33347,Thriller
784,18.0,25014,Drama
785,10749.0,25014,Romance
786,10752.0,25014,War
787,80.0,13899,Crime
788,18.0,13899,Drama
789,53.0,13899,Thriller
790,99.0,81946,Documentary
791,18.0,29866,Drama
792,28.0,9995,Action
793,80.0,9995,Crime
794,18.0,9995,Drama
795,16.0,30628,Animation
796,10751.0,30628,Family
797,36.0,30628,History
798,18.0,12806,Drama
799,35.0,12806,Comedy
800,10749.0,12806,Romance
801,12.0,10898,Adventure
802,16.0,10898,Animation
803,10751.0,10898,Family
804,10402.0,10898,Music
805,35.0,40562,Comedy
806,18.0,40562,Drama
807,53.0,169801,Thriller
808,10749.0,28031,Romance
809,18.0,28031,Drama
810,36.0,72356,History
811,18.0,72356,Drama
812,80.0,72356,Crime
813,35.0,9375,Comedy
814,18.0,9375,Drama
815,35.0,29937,Comedy
816,18.0,29937,Drama
817,10751.0,29937,Family
818,10752.0,29937,War
819,99.0,130443,Documentary
820,18.0,47724,Drama
821,10749.0,47724,Romance
822,18.0,37302,Drama
823,14.0,37302,Fantasy
824,878.0,37302,Science Fiction
825,53.0,37302,Thriller
826,10751.0,81307,Family
827,14.0,81307,Fantasy
828,18.0,23941,Drama
829,9648.0,23941,Mystery
830,28.0,26450,Action
831,35.0,26450,Comedy
832,10751.0,26450,Family
833,9648.0,26450,Mystery
834,28.0,31443,Action
835,12.0,31443,Adventure
836,18.0,31443,Drama
837,53.0,31443,Thriller
838,18.0,72087,Drama
839,28.0,2089,Action
840,53.0,2089,Thriller
841,35.0,112,Comedy
842,18.0,112,Drama
843,10749.0,112,Romance
844,18.0,76657,Drama
845,28.0,82742,Action
846,53.0,36047,Thriller
847,27.0,36224,Horror
848,80.0,36224,Crime
849,18.0,36224,Drama
850,18.0,27181,Drama
851,18.0,19214,Drama
852,10749.0,19214,Romance
853,28.0,47816,Action
854,35.0,47816,Comedy
855,10749.0,47816,Romance
856,18.0,28988,Drama
857,36.0,28988,History
858,10752.0,28988,War
859,18.0,38503,Drama
860,9648.0,38503,Mystery
861,53.0,38503,Thriller
862,18.0,13898,Drama
863,10769.0,13898,Foreign
864,10749.0,27444,Romance
865,18.0,27444,Drama
866,35.0,27444,Comedy
867,36.0,49671,History
868,99.0,49671,Documentary
869,80.0,44321,Crime
870,18.0,44321,Drama
871,10749.0,44321,Romance
872,18.0,23655,Drama
873,10402.0,23655,Music
874,10749.0,23655,Romance
875,10751.0,71887,Family
876,35.0,71887,Comedy
877,53.0,166641,Thriller
878,35.0,36380,Comedy
879,35.0,21488,Comedy
880,10769.0,21488,Foreign
881,35.0,37691,Comedy
882,18.0,37691,Drama
883,10402.0,19505,Music
884,18.0,19505,Drama
885,35.0,17856,Comedy
886,10770.0,39242,TV Movie
887,10751.0,39242,Family
888,35.0,39242,Comedy
889,14.0,39242,Fantasy
890,27.0,45511,Horror
891,99.0,14273,Documentary
892,18.0,22617,Drama
893,28.0,22617,Action
894,53.0,22617,Thriller
895,35.0,19822,Comedy
896,18.0,19822,Drama
897,99.0,5707,Documentary
898,28.0,5707,Action
899,10752.0,5707,War
900,36.0,5707,History
901,18.0,19085,Drama
902,27.0,19085,Horror
903,53.0,19085,Thriller
904,80.0,19085,Crime
905,14.0,58437,Fantasy
906,10749.0,48217,Romance
907,18.0,48217,Drama
908,28.0,222037,Action
909,12.0,222037,Adventure
910,18.0,222037,Drama
911,10751.0,222037,Family
912,10402.0,47244,Music
913,18.0,47244,Drama
914,10749.0,47244,Romance
915,16.0,48868,Animation
916,99.0,17208,Documentary
917,35.0,27824,Comedy
918,9648.0,38987,Mystery
919,878.0,38987,Science Fiction
920,18.0,38987,Drama
921,53.0,122163,Thriller
922,18.0,29270,Drama
923,10749.0,1837,Romance
924,18.0,1837,Drama
925,28.0,222040,Action
926,12.0,222040,Adventure
927,18.0,222040,Drama
928,10751.0,222040,Family
929,10749.0,29946,Romance
930,18.0,29946,Drama
931,18.0,101514,Drama
932,10751.0,101514,Family
933,35.0,101514,Comedy
934,10770.0,101514,TV Movie
935,18.0,44047,Drama
936,18.0,64269,Drama
937,10751.0,64269,Family
938,10749.0,64269,Romance
939,10770.0,64269,TV Movie
940,12.0,80959,Adventure
941,35.0,80959,Comedy
942,35.0,11925,Comedy
943,35.0,21620,Comedy
944,18.0,21620,Drama
945,10769.0,21620,Foreign
946,10749.0,21620,Romance
947,99.0,19356,Documentary
948,18.0,35650,Drama
949,28.0,39907,Action
950,36.0,39907,History
951,10752.0,39907,War
952,878.0,51767,Science Fiction
953,53.0,181056,Thriller
954,27.0,181056,Horror
955,16.0,48522,Animation
956,35.0,111244,Comedy
957,28.0,111244,Action
958,12.0,111244,Adventure
959,18.0,42068,Drama
960,35.0,23618,Comedy
961,80.0,25293,Crime
962,18.0,25293,Drama
963,9648.0,25293,Mystery
964,53.0,25293,Thriller
965,35.0,26743,Comedy
966,28.0,96103,Action
967,35.0,96103,Comedy
968,10749.0,96103,Romance
969,18.0,31067,Drama
970,53.0,31067,Thriller
971,18.0,20861,Drama
972,10402.0,42574,Music
973,27.0,12724,Horror
974,53.0,12724,Thriller
975,35.0,12724,Comedy
976,27.0,71550,Horror
977,9648.0,71550,Mystery
978,53.0,71550,Thriller
979,35.0,52663,Comedy
980,9648.0,294092,Mystery
981,878.0,294092,Science Fiction
982,10770.0,294092,TV Movie
983,53.0,294092,Thriller
984,35.0,36246,Comedy
985,80.0,36246,Crime
986,28.0,36246,Action
987,53.0,36246,Thriller
988,35.0,23531,Comedy
989,10749.0,23531,Romance
990,878.0,40249,Science Fiction
991,27.0,40249,Horror
992,18.0,12480,Drama
993,10749.0,12480,Romance
994,18.0,140511,Drama
995,53.0,140511,Thriller
996,18.0,62741,Drama
997,10749.0,62741,Romance
998,28.0,34856,Action
999,10769.0,34856,Foreign
1000,53.0,34856,Thriller
1001,18.0,62729,Drama
1002,36.0,62729,History
1003,10749.0,62729,Romance
1004,35.0,23537,Comedy
1005,18.0,23537,Drama
1006,28.0,31610,Action
1007,35.0,31610,Comedy
1008,9648.0,31610,Mystery
1009,53.0,31610,Thriller
1010,18.0,34714,Drama
1011,53.0,34714,Thriller
1012,9648.0,34714,Mystery
1013,35.0,60005,Comedy
1014,35.0,31774,Comedy
1015,53.0,31774,Thriller
1016,9648.0,31774,Mystery
1017,27.0,27711,Horror
1018,28.0,49773,Action
1019,53.0,49773,Thriller
1020,18.0,46269,Drama
1021,80.0,46269,Crime
1022,9648.0,46269,Mystery
1023,53.0,46269,Thriller
1024,27.0,28349,Horror
1025,35.0,28349,Comedy
1026,35.0,9892,Comedy
1027,53.0,9892,Thriller
1028,18.0,18778,Drama
1029,10749.0,249128,Romance
1030,18.0,249128,Drama
1031,10402.0,249128,Music
1032,10770.0,249128,TV Movie
1033,18.0,62124,Drama
