,id,movie_id,name
472,11561.0,327,Recorded Picture Company (RPC)
473,11562.0,327,Fuzzy Bunny Films (I)
474,11563.0,327,Little Brother Inc.
475,8411.0,2621,Metro-Goldwyn-Mayer (MGM)
476,65402.0,2621,JLT Productions
477,2188.0,10763,Artisan Entertainment
478,37163.0,10763,Sandcastle 5 Productions
479,1403.0,15723,Franchise Pictures
480,11801.0,15723,Trigger Street Productions
481,43.0,14629,Fox Searchlight Pictures
482,1088.0,17908,Alcon Entertainment
483,6194.0,17908,Warner Bros.
484,6564.0,43079,Columbia Tristar
485,97.0,14805,Castle Rock Entertainment
486,6194.0,14805,Warner Bros.
487,9209.0,10305,MK2 Productions
488,15671.0,10305,France 2 Cin?ma
489,25244.0,10305,Cab Producciones
490,33.0,19419,Universal Pictures
491,3929.0,19419,Robert Simonds Productions
492,1490.0,318,Kintop Pictures
493,1630.0,10035,Dream Entertainment
494,1590.0,4226,Endless Entertainment
495,1591.0,4226,Rhino Films
496,1592.0,4226,Sea Dragon
497,6005.0,10429,Hacker Productions
498,8.0,21991,Fine Line Features
499,21760.0,21991,Filmtown Entertainment Group
500,23034.0,21991,El Dorado Pictures
501,53672.0,21991,Green/Renzi
502,4718.0,18079,Naya Films S.A.
503,7100.0,18079,Patagonik Film Group
504,4285.0,24102,Universal Cartoon Studios
505,2479.0,8653,Myung Film Company
506,321.0,10978,Memfis Film
507,17513.0,10978,Film i V?st
508,35399.0,10978,Dramatiska Institutet
509,35401.0,10978,TV1000 AB
510,76.0,10989,Zentropa Entertainments
511,11239.0,10989,Liberator Productions
512,17593.0,10989,Filmhuset AS
513,28053.0,10989,Troika Entertainment GmbH
514,1815.0,5001,El Mar Pictures
515,1816.0,5001,Grandview Pictures
516,694.0,13526,StudioCanal
517,2760.0,13526,Miracle Pictures
518,11371.0,13526,Palomar Pictures (II)
519,20719.0,13526,Manifest Film Company
520,63349.0,32536,Bitter Films
521,4983.0,12650,Sidus Pictures
522,6596.0,12650,UniKorea Pictures
523,11832.0,12650,Blue Cinema
524,11833.0,12650,Dream Venture Capital
525,152.0,10597,Icon Productions
526,686.0,10597,Tiger Aspect Productions
527,2651.0,10597,Fragile Films
528,235.0,742,Nordisk Film
529,321.0,742,Memfis Film
530,448.0,742,Key Films
531,5358.0,14195,Canal+
532,5359.0,14195,Artic Productions LLC
533,62072.0,14195,Polar Entertainment Corporation
534,415.0,10385,Laurence Mark Productions
535,441.0,10385,Columbia Pictures Corporation
536,9269.0,10385,Global Entertainment Productions GmbH & Company Medien KG
537,67153.0,10385,Nora Ephron Productions
538,2833.0,44015,Independent Pictures (II)
539,2883.0,919,Aniplex
540,12657.0,919,Production I.G.
541,3560.0,5842,KSS
542,506.0,10613,Newmarket Capital Group
543,10565.0,10613,Good Machine
544,83.0,30970,France 2 Cin?ma
545,635.0,30970,Les Films Alain Sarde
546,1704.0,30970,Bavaria Film
547,4606.0,30970,Zweites Deutsches Fernsehen (ZDF)
548,5358.0,30970,Canal+
549,6916.0,30970,Arte France Cin?ma
550,9209.0,30970,MK2 Productions
551,57661.0,30970,Filmex
552,78962.0,30970,Romanian Culture Ministry
553,204.0,3716,W?ste Filmproduktion
554,25757.0,3716,Quality Pictures
555,4285.0,48246,Universal Cartoon Studios
556,10930.0,48246,Bagdasarian Productions
557,802.0,37722,Egg Pictures
558,1382.0,37722,PolyGram Filmed Entertainment
